User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
17677321,male,63,199.0,101.0,14,81.0,40.1,60
17321856,male,25,196.0,99.0,9,97.0,39.3,43
11914481,male,73,163.0,67.0,26,110.0,41.0,218
10295471,male,61,206.0,103.0,12,94.0,39.6,74
11028954,female,28,160.0,56.0,28,107.0,40.4,176
19166029,male,24,189.0,92.0,6,88.0,39.2,19
10969295,male,25,182.0,77.0,20,102.0,40.2,102
19993804,female,36,170.0,65.0,12,93.0,40.1,58
15342148,female,25,163.0,57.0,9,84.0,40.0,34
16516394,male,43,177.0,80.0,27,103.0,40.9,166
16918597,female,52,162.0,67.0,1,82.0,38.1,4
19017641,male,32,184.0,81.0,19,99.0,40.2,96
17784624,male,28,183.0,90.0,12,88.0,39.9,41
12113470,male,23,182.0,84.0,15,93.0,40.6,57
11612407,female,29,148.0,49.0,10,98.0,39.9,54
11955747,male,25,174.0,76.0,5,88.0,39.4,15
19072275,male,46,169.0,72.0,25,108.0,40.7,172
12686470,male,21,191.0,87.0,25,105.0,40.6,139
16399887,female,23,154.0,52.0,19,103.0,40.6,111
18229508,male,46,171.0,72.0,18,92.0,40.3,81
16550761,female,54,150.0,51.0,29,108.0,40.7,201
16097185,female,77,155.0,62.0,4,85.0,38.9,19
18528515,male,51,186.0,85.0,23,100.0,40.6,143
15307579,male,27,172.0,75.0,2,86.0,38.2,5
17253275,female,25,162.0,62.0,19,99.0,40.6,101
10212121,female,23,158.0,58.0,26,109.0,40.5,166
19496662,female,26,154.0,54.0,24,102.0,40.6,138
16203973,female,39,156.0,58.0,5,78.0,39.3,17
17891487,female,48,168.0,64.0,24,106.0,40.7,154
18773278,female,67,147.0,49.0,7,86.0,39.5,34
10765096,female,28,169.0,72.0,14,87.0,40.7,55
11382604,male,32,196.0,99.0,1,79.0,40.2,2
18276801,male,28,198.0,101.0,19,95.0,40.6,89
16724437,male,33,170.0,76.0,20,100.0,40.4,103
19790099,male,71,179.0,90.0,15,94.0,40.0,96
14815315,female,73,162.0,66.0,28,96.0,40.6,162
17462480,female,63,152.0,52.0,17,103.0,40.1,111
16502148,female,55,162.0,64.0,26,107.0,40.8,173
18418052,female,67,160.0,61.0,5,79.0,38.9,20
19222133,female,36,170.0,64.0,9,84.0,39.6,35
12595589,male,40,206.0,101.0,29,109.0,41.0,214
13245778,female,69,172.0,70.0,6,85.0,39.2,27
15919796,male,39,192.0,91.0,10,89.0,40.2,41
10005485,female,38,178.0,77.0,14,82.0,40.5,49
14405404,female,21,180.0,69.0,5,91.0,39.5,21
13541758,male,57,204.0,86.0,11,82.0,39.5,48
15443567,female,30,176.0,73.0,1,89.0,40.2,4
11611941,male,31,178.0,79.0,16,93.0,40.5,65
15385293,male,68,167.0,71.0,23,100.0,40.7,155
13370901,male,38,176.0,77.0,10,91.0,39.9,40
14651675,male,69,181.0,85.0,13,93.0,40.4,78
18711780,female,25,156.0,51.0,22,99.0,40.7,120
19161622,female,76,186.0,63.0,11,98.0,40.0,63
15975941,female,35,157.0,60.0,30,97.0,41.1,159
18890699,female,58,156.0,56.0,27,117.0,40.7,213
14246661,female,55,166.0,66.0,10,94.0,39.6,52
17718395,female,32,165.0,66.0,26,108.0,40.7,165
17208373,male,42,196.0,98.0,26,102.0,40.9,165
12449540,male,66,176.0,82.0,27,110.0,40.8,226
11725549,female,56,178.0,77.0,9,103.0,39.5,55
13796134,female,38,173.0,71.0,25,100.0,40.8,138
17546508,male,50,171.0,77.0,29,111.0,40.8,222
13954056,female,39,161.0,63.0,16,94.0,40.1,80
16828456,female,29,164.0,64.0,16,96.0,40.2,80
14660476,female,68,159.0,63.0,28,105.0,41.1,187
19098885,female,29,162.0,62.0,28,111.0,40.8,186
13119681,female,63,179.0,73.0,20,95.0,40.3,108
18893427,male,77,171.0,74.0,18,103.0,40.8,138
10483083,male,50,191.0,89.0,22,90.0,40.3,104
11294297,male,29,181.0,82.0,7,90.0,39.5,25
13890574,male,76,203.0,103.0,8,86.0,39.5,46
16061452,male,29,186.0,85.0,19,96.0,40.6,86
13888942,male,68,184.0,93.0,21,95.0,41.0,135
19810935,male,40,186.0,92.0,23,105.0,40.8,151
15156843,male,20,197.0,90.0,24,99.0,40.5,112
11878559,female,75,177.0,72.0,24,100.0,40.7,148
14050303,female,62,173.0,73.0,13,85.0,40.0,56
10261696,male,47,184.0,87.0,16,96.0,40.3,87
14238093,female,20,173.0,72.0,8,79.0,39.5,23
12569440,male,47,175.0,81.0,20,99.0,40.3,115
15857007,male,27,193.0,94.0,7,89.0,39.6,25
19007399,male,59,179.0,84.0,29,116.0,40.7,260
10928428,female,55,174.0,74.0,5,85.0,39.1,21
18309037,male,53,173.0,75.0,18,93.0,40.5,91
19249480,male,69,181.0,86.0,15,92.0,40.1,88
12906431,female,46,149.0,54.0,21,97.0,40.7,117
19269815,female,35,167.0,67.0,13,93.0,40.2,62
15862227,female,24,145.0,48.0,2,79.0,40.2,7
17521426,female,51,170.0,71.0,2,86.0,38.3,8
19358330,male,37,180.0,85.0,22,96.0,40.8,108
18760910,female,32,177.0,76.0,26,106.0,40.6,155
10155136,male,29,177.0,81.0,5,79.0,39.3,9
19962435,female,69,163.0,62.0,19,94.0,40.3,105
18570899,female,37,166.0,61.0,23,100.0,40.3,129
16259053,female,45,161.0,59.0,3,74.0,38.3,9
16499769,male,34,186.0,79.0,10,84.0,40.2,28
13545843,male,32,192.0,91.0,1,88.0,40.2,4
18281578,male,24,187.0,86.0,17,98.0,40.7,79
18888891,female,20,155.0,55.0,2,82.0,38.3,7
18281071,male,73,193.0,97.0,10,87.0,40.0,56
16208185,male,31,182.0,80.0,28,107.0,41.1,173
15488231,female,67,151.0,59.0,27,105.0,40.8,181
12917234,female,23,166.0,65.0,29,108.0,41.5,179
14751574,male,21,178.0,74.0,16,90.0,40.3,48
15329309,male,22,184.0,89.0,11,87.0,40.3,32
18082650,female,50,176.0,70.0,17,103.0,40.7,103
15117818,female,52,181.0,76.0,18,96.0,40.3,95
19998603,male,50,182.0,81.0,19,100.0,40.7,115
17327058,male,58,203.0,101.0,15,101.0,40.1,106
17714049,male,21,198.0,101.0,7,86.0,39.1,21
19162034,female,44,181.0,75.0,22,95.0,40.4,111
17322568,female,35,178.0,72.0,13,91.0,40.1,58
13873260,male,30,186.0,80.0,8,89.0,39.5,27
14106644,male,51,191.0,94.0,28,109.0,41.0,217
17994890,male,55,191.0,89.0,9,91.0,39.6,46
19463882,male,45,171.0,73.0,19,105.0,40.2,122
13964681,male,36,174.0,75.0,23,98.0,40.5,114
12052844,female,38,151.0,52.0,23,98.0,40.8,128
19084039,female,68,161.0,60.0,16,95.0,40.4,91
19209733,male,76,198.0,109.0,14,92.0,40.3,94
10388146,female,30,152.0,60.0,11,98.0,39.7,58
11165210,female,39,159.0,59.0,18,100.0,40.1,102
16968340,female,20,173.0,69.0,1,84.0,40.2,4
14962603,female,41,149.0,47.0,9,93.0,39.7,46
18357319,male,55,200.0,99.0,26,95.0,41.0,155
16534110,male,61,186.0,86.0,6,82.0,39.2,24
10870729,male,30,179.0,82.0,13,88.0,40.0,43
17946612,male,28,191.0,89.0,2,90.0,38.4,7
10072811,male,24,175.0,78.0,4,81.0,39.1,8
11399468,male,47,190.0,88.0,26,109.0,40.6,193
17576098,female,75,164.0,61.0,17,93.0,40.3,94
10091123,male,61,183.0,87.0,29,108.0,40.6,230
15671103,female,32,163.0,63.0,26,109.0,40.7,168
11602835,female,25,167.0,62.0,28,108.0,41.0,175
13127431,male,33,199.0,93.0,1,77.0,40.2,2
11708118,male,20,193.0,86.0,20,92.0,40.3,71
10268173,female,38,145.0,49.0,17,91.0,40.1,82
10192977,female,58,164.0,83.0,18,101.0,40.8,105
18884309,female,34,168.0,67.0,20,95.0,40.2,99
15463973,female,32,170.0,68.0,1,76.0,40.2,3
10230653,male,42,176.0,76.0,12,96.0,40.0,60
11942073,male,45,186.0,84.0,7,78.0,39.4,18
15345779,female,26,175.0,66.0,18,100.0,40.5,97
14156465,male,57,188.0,92.0,7,92.0,39.4,38
10242269,female,20,171.0,71.0,25,108.0,40.8,151
13476871,female,45,167.0,62.0,30,118.0,40.9,230
16480674,female,75,179.0,83.0,26,109.0,40.8,181
16029747,female,76,187.0,63.0,16,90.0,40.5,77
12378529,female,48,175.0,75.0,11,92.0,40.0,53
14878576,female,75,174.0,76.0,18,101.0,40.5,112
18708175,male,39,185.0,86.0,27,107.0,40.6,181
16033850,female,35,180.0,78.0,12,98.0,40.2,62
17951742,female,26,172.0,69.0,17,89.0,40.6,71
13770697,female,48,180.0,74.0,9,95.0,39.6,46
14675041,female,20,165.0,65.0,7,83.0,39.3,24
14306684,female,31,166.0,70.0,17,95.0,40.1,83
16821445,male,70,178.0,80.0,14,83.0,40.2,62
13602949,male,28,184.0,85.0,8,94.0,39.4,34
13101491,male,28,189.0,84.0,24,98.0,40.6,115
10592314,female,39,171.0,65.0,3,81.0,38.6,11
19564694,female,48,180.0,71.0,10,86.0,40.0,42
16070737,female,29,162.0,59.0,4,82.0,39.2,14
18618078,female,28,173.0,71.0,1,83.0,40.2,4
16318226,female,51,169.0,69.0,12,96.0,40.1,64
14586335,male,39,171.0,77.0,16,103.0,40.4,94
16738758,female,58,167.0,64.0,26,105.0,40.5,169
19216736,male,29,193.0,91.0,7,87.0,39.1,23
17958322,male,34,187.0,81.0,18,107.0,40.3,114
17161437,female,46,156.0,57.0,5,89.0,39.1,23
11224313,female,43,151.0,52.0,18,103.0,40.6,111
13611737,male,57,184.0,82.0,12,100.0,39.9,77
18459003,male,25,162.0,63.0,25,106.0,40.4,135
16889450,male,64,175.0,80.0,20,98.0,40.6,128
14775647,female,22,165.0,68.0,8,85.0,39.7,29
18365578,female,55,184.0,73.0,16,97.0,40.1,87
12205180,female,22,173.0,67.0,29,103.0,40.8,162
19170921,female,55,158.0,62.0,17,86.0,40.1,75
15210901,male,29,203.0,106.0,20,99.0,40.5,109
19605718,male,72,182.0,90.0,27,106.0,41.1,222
16845994,male,29,179.0,80.0,28,108.0,41.0,175
13534048,female,28,164.0,66.0,3,87.0,38.9,12
18065129,female,25,152.0,58.0,2,86.0,38.1,8
17281627,female,41,159.0,57.0,17,101.0,40.3,100
10135130,male,42,186.0,89.0,13,89.0,40.2,55
14425719,female,43,152.0,54.0,19,95.0,40.5,101
19620732,female,57,151.0,54.0,4,79.0,38.6,15
18868750,female,52,165.0,65.0,19,105.0,40.4,121
14946022,male,28,166.0,66.0,2,72.0,40.2,1
17278684,male,46,187.0,89.0,14,87.0,40.2,57
17700887,female,61,166.0,60.0,6,90.0,39.3,30
15544052,female,33,142.0,44.0,19,105.0,40.7,120
12360682,female,54,175.0,71.0,11,88.0,39.7,50
14761049,female,25,167.0,65.0,17,96.0,40.7,84
17793281,male,24,180.0,77.0,18,96.0,40.4,74
14469765,female,54,161.0,62.0,8,82.0,39.8,32
16540389,male,57,186.0,87.0,25,107.0,40.6,190
10248759,female,28,157.0,49.0,7,89.0,39.2,31
18595772,female,75,165.0,69.0,25,104.0,40.8,165
15473013,male,77,201.0,101.0,24,109.0,40.8,220
14829926,female,36,163.0,58.0,2,78.0,38.2,7
17272227,male,28,191.0,89.0,22,106.0,40.3,134
17192935,female,28,162.0,66.0,4,83.0,38.9,14
11600683,male,44,178.0,77.0,4,85.0,38.5,14
17425584,female,77,170.0,65.0,3,89.0,39.0,15
16456283,male,61,186.0,83.0,3,83.0,38.8,12
19262256,female,52,181.0,76.0,19,98.0,40.2,104
15267253,female,27,175.0,68.0,22,101.0,40.7,120
11962395,male,34,167.0,74.0,20,93.0,40.4,82
17494080,female,33,167.0,64.0,3,78.0,39.0,9
17538416,female,34,169.0,68.0,7,88.0,39.3,29
16798195,male,63,188.0,95.0,24,105.0,40.6,186
14129409,female,40,162.0,64.0,2,87.0,38.1,9
14321577,female,41,165.0,62.0,26,113.0,40.8,184
11264857,male,31,168.0,73.0,22,101.0,41.1,113
18523193,female,49,165.0,68.0,3,82.0,38.8,11
18964544,female,40,159.0,61.0,10,89.0,40.2,45
18432408,male,36,172.0,73.0,24,106.0,40.4,147
12033963,female,35,164.0,58.0,27,104.0,40.9,164
14919629,female,53,178.0,77.0,11,95.0,39.9,57
19387485,male,28,174.0,81.0,26,109.0,40.9,166
16579928,male,36,186.0,85.0,20,98.0,40.3,104
14129099,female,27,160.0,56.0,27,108.0,40.7,172
19222644,male,39,199.0,104.0,26,101.0,40.7,161
15463899,female,37,153.0,55.0,12,85.0,39.8,49
19315987,male,49,183.0,86.0,18,97.0,40.1,102
17401435,female,67,173.0,70.0,8,96.0,39.2,45
17470331,male,49,193.0,87.0,9,85.0,39.8,35
18515268,male,20,190.0,88.0,13,84.0,40.3,31
12377264,female,72,160.0,62.0,11,94.0,39.8,62
17145793,female,31,172.0,65.0,4,85.0,38.9,15
10489424,female,56,152.0,54.0,14,94.0,39.9,76
13977505,female,31,151.0,49.0,5,84.0,38.8,20
15976612,female,25,171.0,72.0,24,96.0,40.7,116
19136513,male,36,179.0,82.0,25,103.0,40.6,147
12065881,female,78,168.0,71.0,12,96.0,39.7,69
12996848,male,62,176.0,84.0,20,99.0,40.3,131
17107035,female,47,151.0,55.0,20,101.0,40.7,120
13872795,female,54,148.0,54.0,18,98.0,40.3,105
10562393,female,54,157.0,51.0,2,74.0,38.1,7
16461466,male,26,186.0,81.0,12,88.0,40.3,37
19437988,female,53,178.0,70.0,18,95.0,40.6,95
14947633,female,29,175.0,74.0,1,71.0,38.1,2
12203346,female,64,156.0,56.0,5,81.0,38.9,21
15385584,female,28,170.0,71.0,18,102.0,40.2,100
12099947,female,67,175.0,72.0,13,95.0,40.3,71
10888188,male,61,183.0,86.0,1,81.0,38.3,4
14737350,male,54,188.0,90.0,23,108.0,40.9,176
18502026,male,42,195.0,102.0,30,107.0,40.9,216
12304455,male,22,179.0,73.0,10,84.0,39.9,21
13560718,male,34,203.0,101.0,12,102.0,39.8,72
14043167,male,76,192.0,100.0,20,96.0,40.3,143
16502569,male,58,186.0,85.0,12,95.0,40.1,69
14891970,female,44,158.0,57.0,28,111.0,41.0,196
17414734,male,48,188.0,92.0,4,85.0,39.1,16
10640862,male,24,179.0,78.0,27,108.0,41.1,161
18125679,female,39,163.0,62.0,12,96.0,40.1,63
14193898,male,41,175.0,82.0,4,80.0,38.9,11
10082523,male,74,205.0,112.0,6,83.0,39.0,32
11502386,male,56,185.0,89.0,21,95.0,40.7,121
16257234,female,27,165.0,61.0,14,92.0,40.4,64
16013121,female,79,160.0,62.0,18,97.0,40.2,109
14863083,male,46,174.0,72.0,25,102.0,40.8,150
18640510,male,46,170.0,72.0,16,94.0,40.1,76
15973537,female,66,168.0,65.0,22,107.0,40.4,150
11998292,male,21,181.0,79.0,11,90.0,39.9,34
19082205,female,28,152.0,53.0,13,98.0,40.1,70
19914423,male,38,174.0,77.0,25,103.0,40.7,146
13635471,male,75,181.0,82.0,27,111.0,41.1,242
11847975,male,38,177.0,79.0,21,99.0,40.6,111
16379355,male,31,192.0,93.0,28,108.0,40.7,185
10351855,male,28,186.0,95.0,18,98.0,40.0,90
19889225,male,56,182.0,87.0,22,101.0,40.4,146
10043979,female,71,156.0,56.0,15,98.0,40.2,91
10216276,male,57,180.0,87.0,19,90.0,40.2,96
16027572,female,28,176.0,69.0,3,79.0,38.9,9
17625916,female,66,165.0,63.0,26,98.0,40.7,153
14729085,female,35,182.0,74.0,27,101.0,41.1,149
18361198,female,49,169.0,62.0,27,101.0,40.6,160
17765140,male,64,201.0,102.0,7,83.0,39.2,32
11073002,male,54,181.0,89.0,16,95.0,40.1,91
19894490,male,48,179.0,77.0,12,100.0,40.0,71
18436863,male,47,197.0,106.0,23,96.0,40.8,135
12934896,female,35,151.0,57.0,21,99.0,40.4,116
12752294,male,48,202.0,103.0,25,107.0,40.9,188
12030616,male,56,201.0,105.0,11,94.0,39.7,66
14294695,male,61,184.0,91.0,13,91.0,40.0,71
13982801,female,20,172.0,60.0,27,101.0,40.7,147
15862346,male,50,190.0,96.0,3,80.0,38.3,10
15190273,female,58,162.0,62.0,25,103.0,40.9,158
12800956,female,20,164.0,64.0,15,101.0,40.1,81
19873391,female,22,155.0,52.0,16,93.0,40.0,76
12874776,female,23,156.0,53.0,20,98.0,40.6,106
14076267,male,51,196.0,100.0,4,77.0,38.8,12
12269522,female,20,157.0,57.0,6,82.0,39.1,21
13614753,female,48,154.0,56.0,12,97.0,39.9,67
17295669,female,22,153.0,55.0,21,107.0,41.1,130
19491091,female,48,147.0,48.0,13,106.0,40.3,86
18278194,male,36,191.0,96.0,2,82.0,38.4,6
15228115,male,70,176.0,80.0,7,82.0,39.5,30
12548539,female,26,166.0,65.0,12,92.0,40.2,54
13585267,male,22,179.0,81.0,21,96.0,40.3,86
18129245,male,26,196.0,96.0,13,89.0,40.3,47
13653396,female,27,155.0,58.0,28,114.0,40.7,196
17444981,female,26,160.0,54.0,26,113.0,40.9,180
14527077,male,26,178.0,80.0,19,95.0,40.4,79
14932277,male,29,179.0,83.0,28,96.0,41.0,126
10647581,female,59,164.0,40.0,10,92.0,39.9,55
18244602,female,62,170.0,69.0,27,113.0,40.6,198
19467825,male,32,187.0,85.0,11,87.0,39.9,37
13719219,male,74,184.0,87.0,20,101.0,40.5,150
16035451,male,52,191.0,91.0,22,100.0,40.8,140
11068769,male,26,175.0,79.0,12,87.0,40.4,35
10711577,male,76,174.0,74.0,6,79.0,39.2,24
17570013,male,20,187.0,81.0,16,91.0,40.1,52
15343923,female,22,168.0,66.0,4,87.0,38.5,16
13477185,male,29,176.0,78.0,14,103.0,40.5,76
14111672,male,67,180.0,83.0,19,104.0,40.8,143
13850050,male,40,170.0,79.0,17,103.0,40.4,102
19051790,male,20,172.0,73.0,6,84.0,39.4,12
12363678,male,48,175.0,75.0,19,110.0,40.7,140
19094437,male,29,186.0,86.0,18,96.0,40.3,82
18783850,male,38,171.0,74.0,22,105.0,40.3,134
17843570,female,41,160.0,58.0,21,103.0,40.7,127
11179863,male,69,179.0,79.0,5,88.0,38.7,26
13085192,male,41,199.0,102.0,20,93.0,40.3,101
15926885,female,62,167.0,63.0,20,107.0,40.6,136
12004059,male,33,187.0,90.0,6,86.0,39.1,20
16224763,female,79,168.0,70.0,23,97.0,40.5,136
18484511,female,39,144.0,47.0,5,84.0,39.0,21
19121845,male,22,189.0,85.0,5,83.0,38.8,11
19411662,female,42,142.0,43.0,17,91.0,40.8,85
12155209,female,26,156.0,56.0,20,98.0,40.1,106
14627225,male,45,177.0,81.0,18,85.0,40.7,64
18652422,male,20,174.0,74.0,21,103.0,40.7,103
16233622,male,52,193.0,96.0,29,108.0,40.9,223
17256283,female,26,184.0,82.0,20,101.0,40.4,105
18597634,male,42,198.0,101.0,20,100.0,40.3,122
12251009,male,37,189.0,85.0,21,106.0,40.4,135
12485114,male,57,177.0,80.0,8,91.0,39.7,40
10519459,female,32,163.0,65.0,6,80.0,39.5,20
14533442,male,40,176.0,73.0,2,86.0,40.2,7
17278209,male,35,186.0,90.0,14,100.0,40.0,78
14935568,male,25,194.0,99.0,1,78.0,40.2,2
17883984,female,69,166.0,64.0,24,107.0,41.0,166
17924677,male,26,189.0,87.0,26,104.0,40.7,147
19517363,male,40,174.0,82.0,26,104.0,40.9,162
19736768,male,39,193.0,100.0,8,96.0,39.6,43
18989710,male,46,195.0,95.0,10,82.0,40.0,35
12405000,male,22,189.0,93.0,5,77.0,39.2,8
17138415,female,71,171.0,67.0,27,112.0,40.5,201
10061627,male,51,173.0,77.0,4,78.0,38.8,11
10523769,female,34,166.0,63.0,20,99.0,40.5,109
11182170,male,24,172.0,72.0,5,87.0,39.1,13
18014904,female,50,155.0,59.0,18,113.0,40.3,131
10117815,male,30,186.0,86.0,27,108.0,41.1,173
15985342,female,60,168.0,64.0,6,84.0,39.4,26
18972977,female,29,179.0,78.0,3,84.0,38.5,11
11169347,female,32,148.0,49.0,15,93.0,40.1,74
10173035,female,39,167.0,63.0,25,107.0,40.9,160
18198461,male,23,200.0,95.0,18,92.0,40.6,70
13907871,male,42,176.0,82.0,6,77.0,39.0,13
19778669,female,27,184.0,72.0,22,98.0,41.0,112
10400394,female,35,147.0,47.0,15,90.0,40.3,71
15095278,male,28,188.0,83.0,24,102.0,40.8,129
19861664,female,23,149.0,47.0,28,114.0,40.8,198
19165109,male,69,189.0,95.0,15,95.0,40.4,98
17269604,female,40,172.0,69.0,5,89.0,39.0,22
19254310,male,58,182.0,90.0,6,84.0,39.6,25
19578668,female,22,150.0,55.0,8,91.0,39.9,36
19397915,male,28,182.0,87.0,29,104.0,40.8,167
16323947,male,76,182.0,91.0,6,90.0,39.5,36
10116277,male,48,177.0,86.0,27,114.0,41.0,221
13727628,female,58,156.0,57.0,27,110.0,40.6,192
11365967,male,76,185.0,64.0,8,88.0,39.5,41
16421910,female,27,160.0,56.0,25,104.0,40.7,149
16415225,female,30,173.0,65.0,22,107.0,40.4,136
14704939,female,21,164.0,61.0,7,82.0,39.6,24
11597565,male,44,177.0,81.0,24,111.0,40.7,179
12594630,female,47,152.0,55.0,16,98.0,40.3,91
15655031,female,44,164.0,63.0,15,90.0,40.3,63
14641475,male,50,166.0,74.0,7,88.0,39.7,29
10218344,female,25,158.0,55.0,3,76.0,38.4,9
15164049,male,60,185.0,84.0,17,99.0,40.5,110
19455241,female,29,164.0,45.0,28,105.0,40.6,175
13227373,male,63,173.0,76.0,7,90.0,39.2,36
18072181,male,22,186.0,81.0,21,101.0,40.3,102
19905268,female,49,174.0,77.0,26,100.0,40.7,146
15482828,male,23,195.0,87.0,9,93.0,39.7,35
18888478,female,74,170.0,68.0,20,111.0,40.5,147
16452430,female,60,152.0,58.0,14,86.0,40.2,64
10338906,female,58,158.0,57.0,12,89.0,40.0,59
15336053,female,74,174.0,74.0,14,95.0,40.0,78
16221860,female,66,180.0,75.0,4,88.0,38.9,19
13570952,male,25,175.0,75.0,18,104.0,40.3,96
13066276,male,55,185.0,86.0,17,91.0,40.4,101
13317872,male,57,195.0,100.0,24,101.0,40.9,167
11723141,male,31,182.0,85.0,3,85.0,38.4,9
18852801,female,28,154.0,58.0,30,113.0,40.6,207
13487036,female,30,167.0,63.0,4,87.0,38.5,16
17848094,female,35,169.0,69.0,18,104.0,40.3,106
16491998,female,32,170.0,68.0,6,81.0,39.5,20
13589867,female,35,167.0,63.0,20,103.0,40.4,118
16096253,male,32,184.0,93.0,11,84.0,39.7,34
15710102,female,58,175.0,71.0,26,105.0,40.8,166
19374664,female,47,165.0,67.0,3,85.0,38.5,12
17893543,male,58,177.0,86.0,16,101.0,40.5,107
15580106,female,54,162.0,61.0,3,85.0,38.6,13
16901821,female,32,147.0,51.0,4,83.0,39.1,15
17242833,male,20,184.0,86.0,11,91.0,39.8,37
14870382,female,31,148.0,47.0,3,86.0,38.6,13
12935967,male,22,184.0,85.0,28,105.0,40.6,156
13470484,male,53,184.0,88.0,5,89.0,39.1,24
12793069,male,41,183.0,85.0,29,100.0,41.0,166
13777887,male,22,188.0,93.0,26,112.0,40.8,177
17178819,male,32,194.0,93.0,26,102.0,40.7,150
11344652,female,27,166.0,65.0,10,88.0,39.7,41
16729306,female,23,148.0,52.0,21,107.0,40.4,131
15584591,male,73,186.0,88.0,20,106.0,40.4,165
15369452,male,72,199.0,98.0,28,110.0,40.9,252
15500840,male,20,206.0,95.0,17,86.0,40.5,48
19056516,female,55,161.0,63.0,9,93.0,39.9,47
19215468,female,50,167.0,62.0,10,86.0,39.6,43
11667718,female,35,154.0,52.0,26,106.0,40.7,165
11513602,male,27,174.0,73.0,19,96.0,40.1,80
11193508,male,48,195.0,97.0,3,81.0,38.7,10
11387224,male,34,179.0,85.0,12,93.0,39.9,52
12655072,female,61,161.0,58.0,15,91.0,40.2,77
17923841,male,65,198.0,96.0,5,85.0,39.1,24
17404782,female,32,170.0,70.0,18,96.0,40.3,90
15752599,male,46,181.0,89.0,23,107.0,40.9,163
12346765,female,30,171.0,68.0,7,91.0,39.6,31
18979629,female,40,165.0,59.0,27,110.0,41.1,183
15384983,male,25,195.0,98.0,11,89.0,39.9,39
17371350,male,63,184.0,92.0,14,94.0,40.2,84
17426264,female,37,154.0,61.0,5,82.0,39.5,19
12768402,male,30,178.0,84.0,8,80.0,39.5,17
11148285,female,27,161.0,55.0,13,93.0,40.2,62
17753289,male,41,174.0,74.0,4,80.0,38.8,10
10763495,female,47,159.0,60.0,27,104.0,40.8,169
16797205,male,26,194.0,96.0,12,90.0,40.2,45
11048061,male,26,191.0,93.0,12,93.0,40.0,49
11969058,male,22,183.0,85.0,10,89.0,39.9,31
14454416,female,29,157.0,55.0,18,102.0,40.2,104
14359991,female,53,170.0,64.0,28,104.0,40.7,176
15869723,female,65,164.0,64.0,4,87.0,38.6,19
13902591,female,41,153.0,49.0,25,110.0,41.2,173
18500023,male,25,181.0,80.0,11,96.0,40.0,47
13908281,male,72,182.0,81.0,26,101.0,40.8,189
14160108,male,61,168.0,76.0,27,113.0,40.7,228
18626097,male,59,188.0,98.0,13,96.0,40.4,81
15482212,male,30,194.0,97.0,16,97.0,40.2,80
11410828,male,72,186.0,94.0,9,88.0,39.9,50
19816357,male,60,194.0,93.0,5,87.0,39.1,24
16351632,female,47,176.0,75.0,6,83.0,39.8,23
15525231,male,48,188.0,90.0,1,87.0,40.2,4
16590680,male,27,171.0,77.0,2,77.0,40.2,3
10327365,male,79,179.0,85.0,8,89.0,39.6,47
11818306,male,52,183.0,87.0,9,94.0,39.5,49
14896158,male,67,170.0,75.0,23,107.0,40.7,180
14905389,female,47,168.0,70.0,7,82.0,39.5,26
18760019,male,52,201.0,107.0,4,76.0,38.7,12
14130422,male,52,177.0,81.0,9,85.0,39.5,35
16454632,female,41,181.0,70.0,2,76.0,38.7,6
14216393,male,59,191.0,97.0,9,86.0,39.7,43
14800723,male,38,179.0,81.0,16,93.0,40.3,71
16566416,female,53,175.0,75.0,13,90.0,40.2,60
18331538,female,30,163.0,64.0,14,89.0,40.4,60
10752983,female,33,163.0,63.0,22,101.0,40.7,124
11611546,male,20,200.0,94.0,25,103.0,40.7,134
11429199,female,65,166.0,64.0,27,114.0,40.7,205
10460203,male,22,186.0,82.0,14,94.0,40.1,54
13633470,female,34,181.0,75.0,27,108.0,40.9,168
15194748,male,32,193.0,86.0,29,112.0,40.8,206
17850748,male,53,179.0,78.0,20,93.0,40.8,102
12390384,male,70,191.0,96.0,17,99.0,40.2,123
14518807,female,25,162.0,69.0,28,101.0,41.2,152
19633708,male,61,190.0,93.0,16,97.0,40.5,103
16231616,male,64,195.0,101.0,30,109.0,41.0,256
11935759,female,50,153.0,52.0,10,90.0,39.7,49
15008106,male,54,196.0,105.0,16,85.0,40.5,72
18875428,male,59,180.0,87.0,11,88.0,39.4,53
16346201,female,54,183.0,74.0,29,107.0,40.9,188
13523138,male,37,194.0,99.0,12,87.0,40.0,46
14062952,male,21,187.0,86.0,23,96.0,41.0,96
12584584,male,38,169.0,74.0,12,91.0,40.3,48
13463250,male,44,186.0,93.0,21,93.0,40.4,105
16532064,female,45,166.0,63.0,28,121.0,41.1,224
17271452,male,43,198.0,101.0,17,100.0,40.5,105
14816450,female,41,154.0,58.0,19,98.0,40.2,105
12599994,male,56,183.0,75.0,29,105.0,40.6,203
13534343,female,26,167.0,63.0,18,105.0,40.6,107
12636674,female,53,167.0,72.0,20,96.0,40.4,107
18460190,female,61,154.0,57.0,16,102.0,40.1,101
15960246,male,21,165.0,70.0,12,103.0,40.1,59
10429108,female,66,173.0,75.0,25,98.0,40.5,143
10866924,female,65,165.0,65.0,14,94.0,39.9,76
17887624,female,68,164.0,63.0,26,110.0,41.3,188
14780448,male,21,195.0,92.0,19,100.0,40.5,93
